CustomerID,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,OrderDate,StockDate,OrderNumber,Product_ID,Customer_ID,Territory_ID,Region,Country,Continent,OrderQuantity_2015,OrderDate,StockDate,OrderNumber,Product_ID,Customer_ID,Territory_ID,OrderLineItem,OrderQuantity_2016,OrderDate,StockDate,OrderNumber,Product_ID,Customer_ID,OrderQuantity_2017,SubCatergory_id,Subcategory,categoryID,Category_Name,ProductName,ModelName,ProductDescription,ProductColor,ProductSize,ProductStyle,ProductCost,ProductPrice
121413,MRS.,Jasmine,Scott,10/18/1955,M,F,Jasmine121@hotmail.com,81001,4,Partial College,Professional,N,02-10-2015,12-10-2001,SO45402,344,121413,10,United Kingdom,United Kingdom,Europe,1,8/26/2016,5/22/2003,SO53135,485,121413,10,2,2,02-01-2017,10-09-2003,SO63344,223,121413,2,19,Nose Rings & Studs,3,Jewellery,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya,Radhesh Creation,"Key Features of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Collection: Designer Ideal For: Women Style: Circular Barbell,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Rajasthani AD Stone Nath Decorated with Meena & Pearl Chain,Specifications of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Pearl Features Pearl Type NA Silver Features Silver Weight NA g General Brand Radhesh Creation Precious/Artificial Jewellery Fashion Jewellery Model Number 349440 Type Nathiya Style Circular Barbell Ideal For Women Color Orange Diamond Features Diamond Weight NA carat Diamond Shape NA Diamond Color Grade NA Dimensions Weight 7 g Height 0.5 mm Width 40 mm Body & Design Features Base Material Brass Gemstone Crystal Plating Yellow Gold Piercing Required No In the Box Sales Package 1 Nose Ring Pack of 1",Orange,U,E,4.84223301,9.684466019
121413,MRS.,Jasmine,Scott,10/18/1955,M,F,Jasmine121@hotmail.com,81001,4,Partial College,Professional,N,02-10-2015,12-10-2001,SO45402,344,121413,10,United Kingdom,United Kingdom,Europe,1,8/26/2016,05-06-2003,SO53135,356,121413,10,1,1,02-01-2017,10-09-2003,SO63344,223,121413,2,19,Nose Rings & Studs,3,Jewellery,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya,Radhesh Creation,"Key Features of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Collection: Designer Ideal For: Women Style: Circular Barbell,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Rajasthani AD Stone Nath Decorated with Meena & Pearl Chain,Specifications of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Pearl Features Pearl Type NA Silver Features Silver Weight NA g General Brand Radhesh Creation Precious/Artificial Jewellery Fashion Jewellery Model Number 349440 Type Nathiya Style Circular Barbell Ideal For Women Color Orange Diamond Features Diamond Weight NA carat Diamond Shape NA Diamond Color Grade NA Dimensions Weight 7 g Height 0.5 mm Width 40 mm Body & Design Features Base Material Brass Gemstone Crystal Plating Yellow Gold Piercing Required No In the Box Sales Package 1 Nose Ring Pack of 1",Orange,U,E,4.84223301,9.684466019
121422,MR.,Parker,Rogers,1/31/1948,M,M,Parker350@gmail.com,171838,4,Bachelors,Management,Y,2/22/2015,11/27/2001,SO45467,345,121422,10,United Kingdom,United Kingdom,Europe,1,08-07-2016,4/21/2003,SO52160,528,121422,10,3,3,05-06-2017,01-07-2004,SO70013,223,121422,2,19,Nose Rings & Studs,3,Jewellery,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya,Radhesh Creation,"Key Features of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Collection: Designer Ideal For: Women Style: Circular Barbell,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Rajasthani AD Stone Nath Decorated with Meena & Pearl Chain,Specifications of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Pearl Features Pearl Type NA Silver Features Silver Weight NA g General Brand Radhesh Creation Precious/Artificial Jewellery Fashion Jewellery Model Number 349440 Type Nathiya Style Circular Barbell Ideal For Women Color Orange Diamond Features Diamond Weight NA carat Diamond Shape NA Diamond Color Grade NA Dimensions Weight 7 g Height 0.5 mm Width 40 mm Body & Design Features Base Material Brass Gemstone Crystal Plating Yellow Gold Piercing Required No In the Box Sales Package 1 Nose Ring Pack of 1",Orange,U,E,4.84223301,9.684466019
121422,MR.,Parker,Rogers,1/31/1948,M,M,Parker350@gmail.com,171838,4,Bachelors,Management,Y,2/22/2015,11/27/2001,SO45467,345,121422,10,United Kingdom,United Kingdom,Europe,1,08-07-2016,7/19/2003,SO52160,362,121422,10,1,1,05-06-2017,01-07-2004,SO70013,223,121422,2,19,Nose Rings & Studs,3,Jewellery,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya,Radhesh Creation,"Key Features of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Collection: Designer Ideal For: Women Style: Circular Barbell,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Rajasthani AD Stone Nath Decorated with Meena & Pearl Chain,Specifications of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Pearl Features Pearl Type NA Silver Features Silver Weight NA g General Brand Radhesh Creation Precious/Artificial Jewellery Fashion Jewellery Model Number 349440 Type Nathiya Style Circular Barbell Ideal For Women Color Orange Diamond Features Diamond Weight NA carat Diamond Shape NA Diamond Color Grade NA Dimensions Weight 7 g Height 0.5 mm Width 40 mm Body & Design Features Base Material Brass Gemstone Crystal Plating Yellow Gold Piercing Required No In the Box Sales Package 1 Nose Ring Pack of 1",Orange,U,E,4.84223301,9.684466019
121422,MR.,Parker,Rogers,1/31/1948,M,M,Parker350@gmail.com,171838,4,Bachelors,Management,Y,2/22/2015,11/27/2001,SO45467,345,121422,10,United Kingdom,United Kingdom,Europe,1,08-07-2016,5/20/2003,SO52160,537,121422,10,2,1,05-06-2017,01-07-2004,SO70013,223,121422,2,19,Nose Rings & Studs,3,Jewellery,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya,Radhesh Creation,"Key Features of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Collection: Designer Ideal For: Women Style: Circular Barbell,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Rajasthani AD Stone Nath Decorated with Meena & Pearl Chain,Specifications of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Pearl Features Pearl Type NA Silver Features Silver Weight NA g General Brand Radhesh Creation Precious/Artificial Jewellery Fashion Jewellery Model Number 349440 Type Nathiya Style Circular Barbell Ideal For Women Color Orange Diamond Features Diamond Weight NA carat Diamond Shape NA Diamond Color Grade NA Dimensions Weight 7 g Height 0.5 mm Width 40 mm Body & Design Features Base Material Brass Gemstone Crystal Plating Yellow Gold Piercing Required No In the Box Sales Package 1 Nose Ring Pack of 1",Orange,U,E,4.84223301,9.684466019
121423,MRS.,Lily,Sanchez,3/29/1956,M,F,Lily112@hotmail.com,81104,4,Partial College,Professional,N,06-12-2015,03-09-2002,SO46463,348,121423,8,Germany,Germany,Europe,1,8/28/2016,7/23/2003,SO53241,485,121423,8,2,2,4/22/2017,02-10-2004,SO68805,223,121423,2,19,Nose Rings & Studs,3,Jewellery,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya,Radhesh Creation,"Key Features of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Collection: Designer Ideal For: Women Style: Circular Barbell,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Rajasthani AD Stone Nath Decorated with Meena & Pearl Chain,Specifications of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Pearl Features Pearl Type NA Silver Features Silver Weight NA g General Brand Radhesh Creation Precious/Artificial Jewellery Fashion Jewellery Model Number 349440 Type Nathiya Style Circular Barbell Ideal For Women Color Orange Diamond Features Diamond Weight NA carat Diamond Shape NA Diamond Color Grade NA Dimensions Weight 7 g Height 0.5 mm Width 40 mm Body & Design Features Base Material Brass Gemstone Crystal Plating Yellow Gold Piercing Required No In the Box Sales Package 1 Nose Ring Pack of 1",Orange,U,E,4.84223301,9.684466019
121423,MRS.,Lily,Sanchez,3/29/1956,M,F,Lily112@hotmail.com,81104,4,Partial College,Professional,N,06-12-2015,03-09-2002,SO46463,348,121423,8,Germany,Germany,Europe,1,8/28/2016,08-06-2003,SO53241,360,121423,8,1,1,4/22/2017,02-10-2004,SO68805,223,121423,2,19,Nose Rings & Studs,3,Jewellery,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya,Radhesh Creation,"Key Features of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Collection: Designer Ideal For: Women Style: Circular Barbell,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Rajasthani AD Stone Nath Decorated with Meena & Pearl Chain,Specifications of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Pearl Features Pearl Type NA Silver Features Silver Weight NA g General Brand Radhesh Creation Precious/Artificial Jewellery Fashion Jewellery Model Number 349440 Type Nathiya Style Circular Barbell Ideal For Women Color Orange Diamond Features Diamond Weight NA carat Diamond Shape NA Diamond Color Grade NA Dimensions Weight 7 g Height 0.5 mm Width 40 mm Body & Design Features Base Material Brass Gemstone Crystal Plating Yellow Gold Piercing Required No In the Box Sales Package 1 Nose Ring Pack of 1",Orange,U,E,4.84223301,9.684466019
121423,MRS.,Lily,Sanchez,3/29/1956,M,F,Lily112@hotmail.com,81104,4,Partial College,Professional,N,06-12-2015,03-09-2002,SO46463,348,121423,8,Germany,Germany,Europe,1,12/28/2016,09-12-2003,SO60899,529,121423,8,3,2,4/22/2017,02-10-2004,SO68805,223,121423,2,19,Nose Rings & Studs,3,Jewellery,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya,Radhesh Creation,"Key Features of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Collection: Designer Ideal For: Women Style: Circular Barbell,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Rajasthani AD Stone Nath Decorated with Meena & Pearl Chain,Specifications of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Pearl Features Pearl Type NA Silver Features Silver Weight NA g General Brand Radhesh Creation Precious/Artificial Jewellery Fashion Jewellery Model Number 349440 Type Nathiya Style Circular Barbell Ideal For Women Color Orange Diamond Features Diamond Weight NA carat Diamond Shape NA Diamond Color Grade NA Dimensions Weight 7 g Height 0.5 mm Width 40 mm Body & Design Features Base Material Brass Gemstone Crystal Plating Yellow Gold Piercing Required No In the Box Sales Package 1 Nose Ring Pack of 1",Orange,U,E,4.84223301,9.684466019
121423,MRS.,Lily,Sanchez,3/29/1956,M,F,Lily112@hotmail.com,81104,4,Partial College,Professional,N,06-12-2015,03-09-2002,SO46463,348,121423,8,Germany,Germany,Europe,1,12/28/2016,9/29/2003,SO60899,539,121423,8,2,2,4/22/2017,02-10-2004,SO68805,223,121423,2,19,Nose Rings & Studs,3,Jewellery,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya,Radhesh Creation,"Key Features of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Collection: Designer Ideal For: Women Style: Circular Barbell,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Rajasthani AD Stone Nath Decorated with Meena & Pearl Chain,Specifications of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Pearl Features Pearl Type NA Silver Features Silver Weight NA g General Brand Radhesh Creation Precious/Artificial Jewellery Fashion Jewellery Model Number 349440 Type Nathiya Style Circular Barbell Ideal For Women Color Orange Diamond Features Diamond Weight NA carat Diamond Shape NA Diamond Color Grade NA Dimensions Weight 7 g Height 0.5 mm Width 40 mm Body & Design Features Base Material Brass Gemstone Crystal Plating Yellow Gold Piercing Required No In the Box Sales Package 1 Nose Ring Pack of 1",Orange,U,E,4.84223301,9.684466019
121423,MRS.,Lily,Sanchez,3/29/1956,M,F,Lily112@hotmail.com,81104,4,Partial College,Professional,N,06-12-2015,03-09-2002,SO46463,348,121423,8,Germany,Germany,Europe,1,12/28/2016,10-07-2003,SO60899,215,121423,8,5,1,4/22/2017,02-10-2004,SO68805,223,121423,2,19,Nose Rings & Studs,3,Jewellery,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya,Radhesh Creation,"Key Features of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Collection: Designer Ideal For: Women Style: Circular Barbell,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Rajasthani AD Stone Nath Decorated with Meena & Pearl Chain,Specifications of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Pearl Features Pearl Type NA Silver Features Silver Weight NA g General Brand Radhesh Creation Precious/Artificial Jewellery Fashion Jewellery Model Number 349440 Type Nathiya Style Circular Barbell Ideal For Women Color Orange Diamond Features Diamond Weight NA carat Diamond Shape NA Diamond Color Grade NA Dimensions Weight 7 g Height 0.5 mm Width 40 mm Body & Design Features Base Material Brass Gemstone Crystal Plating Yellow Gold Piercing Required No In the Box Sales Package 1 Nose Ring Pack of 1",Orange,U,E,4.84223301,9.684466019
121423,MRS.,Lily,Sanchez,3/29/1956,M,F,Lily112@hotmail.com,81104,4,Partial College,Professional,N,06-12-2015,03-09-2002,SO46463,348,121423,8,Germany,Germany,Europe,1,12/28/2016,9/16/2003,SO60899,487,121423,8,4,1,4/22/2017,02-10-2004,SO68805,223,121423,2,19,Nose Rings & Studs,3,Jewellery,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya,Radhesh Creation,"Key Features of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Collection: Designer Ideal For: Women Style: Circular Barbell,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Rajasthani AD Stone Nath Decorated with Meena & Pearl Chain,Specifications of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Pearl Features Pearl Type NA Silver Features Silver Weight NA g General Brand Radhesh Creation Precious/Artificial Jewellery Fashion Jewellery Model Number 349440 Type Nathiya Style Circular Barbell Ideal For Women Color Orange Diamond Features Diamond Weight NA carat Diamond Shape NA Diamond Color Grade NA Dimensions Weight 7 g Height 0.5 mm Width 40 mm Body & Design Features Base Material Brass Gemstone Crystal Plating Yellow Gold Piercing Required No In the Box Sales Package 1 Nose Ring Pack of 1",Orange,U,E,4.84223301,9.684466019
121423,MRS.,Lily,Sanchez,3/29/1956,M,F,Lily112@hotmail.com,81104,4,Partial College,Professional,N,06-12-2015,03-09-2002,SO46463,348,121423,8,Germany,Germany,Europe,1,12/28/2016,9/23/2003,SO60899,580,121423,8,1,1,4/22/2017,02-10-2004,SO68805,223,121423,2,19,Nose Rings & Studs,3,Jewellery,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya,Radhesh Creation,"Key Features of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Collection: Designer Ideal For: Women Style: Circular Barbell,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Rajasthani AD Stone Nath Decorated with Meena & Pearl Chain,Specifications of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Pearl Features Pearl Type NA Silver Features Silver Weight NA g General Brand Radhesh Creation Precious/Artificial Jewellery Fashion Jewellery Model Number 349440 Type Nathiya Style Circular Barbell Ideal For Women Color Orange Diamond Features Diamond Weight NA carat Diamond Shape NA Diamond Color Grade NA Dimensions Weight 7 g Height 0.5 mm Width 40 mm Body & Design Features Base Material Brass Gemstone Crystal Plating Yellow Gold Piercing Required No In the Box Sales Package 1 Nose Ring Pack of 1",Orange,U,E,4.84223301,9.684466019
121427,MRS.,Genesis,Hall,7/30/1955,M,F,Genesis708@gmail.com,111550,2,Partial College,Professional,Y,6/22/2015,5/19/2002,SO46537,344,121427,8,Germany,Germany,Europe,1,9/27/2016,09-12-2003,SO55033,220,121427,8,2,1,01-02-2017,10/19/2003,SO61313,223,121427,3,19,Nose Rings & Studs,3,Jewellery,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya,Radhesh Creation,"Key Features of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Collection: Designer Ideal For: Women Style: Circular Barbell,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Rajasthani AD Stone Nath Decorated with Meena & Pearl Chain,Specifications of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Pearl Features Pearl Type NA Silver Features Silver Weight NA g General Brand Radhesh Creation Precious/Artificial Jewellery Fashion Jewellery Model Number 349440 Type Nathiya Style Circular Barbell Ideal For Women Color Orange Diamond Features Diamond Weight NA carat Diamond Shape NA Diamond Color Grade NA Dimensions Weight 7 g Height 0.5 mm Width 40 mm Body & Design Features Base Material Brass Gemstone Crystal Plating Yellow Gold Piercing Required No In the Box Sales Package 1 Nose Ring Pack of 1",Orange,U,E,4.84223301,9.684466019
121427,MRS.,Genesis,Hall,7/30/1955,M,F,Genesis708@gmail.com,111550,2,Partial College,Professional,Y,6/22/2015,5/19/2002,SO46537,344,121427,8,Germany,Germany,Europe,1,9/27/2016,09-11-2003,SO55033,354,121427,8,1,1,01-02-2017,10/19/2003,SO61313,223,121427,3,19,Nose Rings & Studs,3,Jewellery,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya,Radhesh Creation,"Key Features of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Collection: Designer Ideal For: Women Style: Circular Barbell,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Rajasthani AD Stone Nath Decorated with Meena & Pearl Chain,Specifications of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Pearl Features Pearl Type NA Silver Features Silver Weight NA g General Brand Radhesh Creation Precious/Artificial Jewellery Fashion Jewellery Model Number 349440 Type Nathiya Style Circular Barbell Ideal For Women Color Orange Diamond Features Diamond Weight NA carat Diamond Shape NA Diamond Color Grade NA Dimensions Weight 7 g Height 0.5 mm Width 40 mm Body & Design Features Base Material Brass Gemstone Crystal Plating Yellow Gold Piercing Required No In the Box Sales Package 1 Nose Ring Pack of 1",Orange,U,E,4.84223301,9.684466019
121488,MR.,Brandon,Gray,4/28/1973,S,M,Brandon238@hotmail.com,21690,0,Partial High School,Manual,Y,4/30/2015,3/19/2002,SO46010,348,121488,10,United Kingdom,United Kingdom,Europe,1,08-04-2016,04-11-2003,SO52022,354,121488,10,1,1,03-02-2017,02-07-2004,SO65451,223,121488,2,19,Nose Rings & Studs,3,Jewellery,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya,Radhesh Creation,"Key Features of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Collection: Designer Ideal For: Women Style: Circular Barbell,Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Rajasthani AD Stone Nath Decorated with Meena & Pearl Chain,Specifications of Radhesh Creation Crystal Yellow Gold Plated Brass Nathiya Pearl Features Pearl Type NA Silver Features Silver Weight NA g General Brand Radhesh Creation Precious/Artificial Jewellery Fashion Jewellery Model Number 349440 Type Nathiya Style Circular Barbell Ideal For Women Color Orange Diamond Features Diamond Weight NA carat Diamond Shape NA Diamond Color Grade NA Dimensions Weight 7 g Height 0.5 mm Width 40 mm Body & Design Features Base Material Brass Gemstone Crystal Plating Yellow Gold Piercing Required No In the Box Sales Package 1 Nose Ring Pack of 1",Orange,U,E,4.84223301,9.684466019
